"store_id";"store_name";"city";"state";"product_id";"product_name";"brand_name";"category_name";"stock_remaining";"stock_status"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";221;"Electra Cruiser 7D Ladies' - 2016/2018";"Electra";"Cruisers Bicycles";7;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";220;"Electra Cruiser 1 Ladies' - 2018";"Electra";"Cruisers Bicycles";4;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";219;"Electra Moto 3i - 2018";"Electra";"Cruisers Bicycles";30;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";218;"Electra Cruiser 7D - 2016/2017/2018";"Electra";"Cruisers Bicycles";27;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";217;"Electra Straight 8 3i - 2018";"Electra";"Cruisers Bicycles";11;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";216;"Electra Super Moto 8i - 2018";"Electra";"Cruisers Bicycles";11;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";215;"Electra Queen of Hearts 3i - 2018";"Electra";"Cruisers Bicycles";1;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";214;"Electra Tiger Shark 3i - 2018";"Electra";"Cruisers Bicycles";4;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";213;"Electra Cruiser 1 - 2016/2017/2018";"Electra";"Cruisers Bicycles";14;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";212;"Electra Townie Original 21D - 2018";"Electra";"Cruisers Bicycles";17;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";82;"Electra Amsterdam Original 3i Ladies' - 2017";"Electra";"Cruisers Bicycles";1;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";81;"Electra Amsterdam Fashion 7i Ladies' - 2017";"Electra";"Cruisers Bicycles";25;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";80;"Sun Bicycles Brickell Tandem CB - 2017";"Sun Bicycles";"Cruisers Bicycles";11;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";79;"Sun Bicycles Boardwalk (24-inch Wheels) - 2017";"Sun Bicycles";"Cruisers Bicycles";13;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";78;"Sun Bicycles Biscayne Tandem CB - 2017";"Sun Bicycles";"Cruisers Bicycles";13;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";77;"Electra Glam Punk 3i Ladies' - 2017";"Electra";"Cruisers Bicycles";16;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";76;"Electra Girl's Hawaii 1 16"" - 2017""";"Electra";"Cruisers Bicycles";15;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";75;"Electra Cruiser Lux Fat Tire 1 Ladies - 2017";"Electra";"Cruisers Bicycles";23;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";74;"Electra Cruiser Lux 1 - 2017";"Electra";"Cruisers Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";73;"Sun Bicycles Brickell Tandem 7 - 2017";"Sun Bicycles";"Cruisers Bicycles";7;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";72;"Sun Bicycles Biscayne Tandem 7 - 2017";"Sun Bicycles";"Cruisers Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";71;"Sun Bicycles Atlas X-Type - 2017";"Sun Bicycles";"Cruisers Bicycles";25;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";70;"Electra Amsterdam Original 3i - 2015/2017";"Electra";"Cruisers Bicycles";3;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";69;"Sun Bicycles Cruz 7 - 2017";"Sun Bicycles";"Cruisers Bicycles";4;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";68;"Sun Bicycles Cruz 3 - 2017";"Sun Bicycles";"Cruisers Bicycles";30;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";67;"Sun Bicycles Revolutions 24 - Girl's - 2017";"Sun Bicycles";"Cruisers Bicycles";19;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";66;"Sun Bicycles Revolutions 24 - 2017";"Sun Bicycles";"Cruisers Bicycles";12;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";65;"Sun Bicycles Lil Bolt Type-R - 2017";"Sun Bicycles";"Cruisers Bicycles";10;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";64;"Electra Townie Original 7D - 2017";"Electra";"Cruisers Bicycles";30;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";20;"Electra Townie Original 7D EQ - Women's - 2016";"Electra";"Cruisers Bicycles";26;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";19;"Pure Cycles William 3-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";4;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";18;"Pure Cycles Western 3-Speed - Women's - 2015/2016";"Pure Cycles";"Cruisers Bicycles";16;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";17;"Pure Cycles Vine 8-Speed - 2016";"Pure Cycles";"Cruisers Bicycles";2;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";16;"Electra Townie Original 7D EQ - 2016";"Electra";"Cruisers Bicycles";4;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";15;"Electra Moto 1 - 2016";"Electra";"Cruisers Bicycles";3;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";8;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";13;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";13;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";12;"Electra Townie Original 21D - 2016";"Electra";"Cruisers Bicycles";16;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";313;"Electra Townie Original 1 Ladies' - 2018";"Electra";"Comfort Bicycles";14;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";312;"Electra Townie Commute 8D Ladies' - 2018";"Electra";"Comfort Bicycles";23;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";311;"Electra Townie Commute 8D - 2018";"Electra";"Comfort Bicycles";20;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";310;"Electra Townie Commute 27D Ladies - 2018";"Electra";"Comfort Bicycles";18;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";309;"Electra Townie Commute 27D - 2018";"Electra";"Comfort Bicycles";7;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";308;"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018";"Electra";"Comfort Bicycles";23;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";307;"Electra Townie Balloon 8D EQ - 2016/2017/2018";"Electra";"Comfort Bicycles";17;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";306;"Electra Townie Balloon 7i EQ Ladies' - 2017/2018";"Electra";"Comfort Bicycles";21;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";305;"Electra Townie Balloon 3i EQ - 2017/2018";"Electra";"Comfort Bicycles";23;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";304;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Comfort Bicycles";15;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";303;"Electra Townie Go! 8i - 2017/2018";"Electra";"Comfort Bicycles";12;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";302;"Electra Townie Original 1 - 2018";"Electra";"Comfort Bicycles";0;"Out of Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";301;"Electra Townie Balloon 7i EQ - 2018";"Electra";"Comfort Bicycles";10;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";300;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Comfort Bicycles";7;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";299;"Electra Townie Original 21D - 2018";"Electra";"Comfort Bicycles";18;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";111;"Sun Bicycles Drifter 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";11;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";110;"Sun Bicycles Drifter 7 - 2017";"Sun Bicycles";"Comfort Bicycles";1;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";109;"Sun Bicycles Cruz 7 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";30;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";108;"Sun Bicycles Cruz 3 - Women's - 2017";"Sun Bicycles";"Comfort Bicycles";15;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";107;"Sun Bicycles Cruz 7 - 2017";"Sun Bicycles";"Comfort Bicycles";20;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";106;"Sun Bicycles Cruz 3 - 2017";"Sun Bicycles";"Comfort Bicycles";30;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";105;"Sun Bicycles Streamway 7 - 2017";"Sun Bicycles";"Comfort Bicycles";7;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";104;"Sun Bicycles Streamway - 2017";"Sun Bicycles";"Comfort Bicycles";25;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";103;"Sun Bicycles Streamway 3 - 2017";"Sun Bicycles";"Comfort Bicycles";13;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";16;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";25;"Electra Townie Original 7D - 2015/2016";"Electra";"Comfort Bicycles";10;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";24;"Electra Townie Original 21D - 2016";"Electra";"Comfort Bicycles";10;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";298;"Electra Water Lily 1 (16-inch) - Girl's - 2018";"Electra";"Children Bicycles";26;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";297;"Electra Under-The-Sea 1 16"" - 2018""";"Electra";"Children Bicycles";22;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";296;"Electra Treasure 3i 20"" - 2018""";"Electra";"Children Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";295;"Electra Treasure 1 20"" - 2018""";"Electra";"Children Bicycles";24;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";294;"Electra Tiger Shark 3i (20-inch) - Boys' - 2018";"Electra";"Children Bicycles";3;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";293;"Electra Tiger Shark 1 (20-inch) - Boys' - 2018";"Electra";"Children Bicycles";18;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";292;"Electra Sweet Ride 3i (20-inch) - Girls' - 2018";"Electra";"Children Bicycles";30;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";291;"Electra Sweet Ride 1 (20-inch) - Girl's - 2018";"Electra";"Children Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";290;"Electra Superbolt 3i 20"" - 2018""";"Electra";"Children Bicycles";8;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";289;"Electra Superbolt 1 20"" - 2018""";"Electra";"Children Bicycles";2;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";288;"Electra Straight 8 1 (20-inch) - Boy's - 2018";"Electra";"Children Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";287;"Electra Straight 8 1 (16-inch) - Boy's - 2018";"Electra";"Children Bicycles";2;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";286;"Electra Starship 1 16"" - 2018""";"Electra";"Children Bicycles";28;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";285;"Electra Soft Serve 1 (16-inch) - Girl's - 2018";"Electra";"Children Bicycles";20;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";284;"Electra Savannah 1 (20-inch) - Girl's - 2018";"Electra";"Children Bicycles";27;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";283;"Electra Heartchya 1 (20-inch) - Girl's - 2018";"Electra";"Children Bicycles";10;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";282;"Electra Cyclosaurus 1 (16-inch) - Boy's - 2018";"Electra";"Children Bicycles";6;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";281;"Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018";"Electra";"Children Bicycles";11;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";280;"Trek Superfly 24 - 2017/2018";"Trek";"Children Bicycles";23;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";279;"Trek Precaliber 24 7-speed Girl's - 2018";"Trek";"Children Bicycles";17;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";278;"Trek Precaliber 24 21-speed Girl's - 2018";"Trek";"Children Bicycles";17;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";277;"Trek Precaliber 24 21-speed Boy's - 2018";"Trek";"Children Bicycles";13;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";276;"Trek Precaliber 24 (7-Speed) - Boys - 2018";"Trek";"Children Bicycles";7;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";275;"Trek Precaliber 20 Girl's - 2018";"Trek";"Children Bicycles";28;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";274;"Trek Precaliber 20 Boy's - 2018";"Trek";"Children Bicycles";19;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";273;"Trek Precaliber 20 6-speed Girl's - 2018";"Trek";"Children Bicycles";20;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";272;"Trek Precaliber 20 6-speed Boy's - 2018";"Trek";"Children Bicycles";14;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";271;"Trek Precaliber 16 Girl's - 2018";"Trek";"Children Bicycles";6;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";270;"Trek Precaliber 16 Boy's - 2018";"Trek";"Children Bicycles";16;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";269;"Trek Precaliber 12 Boy's - 2018";"Trek";"Children Bicycles";22;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";268;"Trek Kickster - 2018";"Trek";"Children Bicycles";23;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";267;"Trek Precaliber 12 Girl's - 2018";"Trek";"Children Bicycles";27;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";266;"Trek Superfly 20 - 2018";"Trek";"Children Bicycles";1;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";265;"Strider Strider 20 Sport - 2018";"Strider";"Children Bicycles";28;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";264;"Strider Sport 16 - 2018";"Strider";"Children Bicycles";16;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";263;"Strider Classic 12 Balance Bike - 2018";"Strider";"Children Bicycles";21;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";262;"Trek MT 201 - 2018";"Trek";"Children Bicycles";6;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";101;"Electra Townie 7D (20-inch) - Boys' - 2017";"Electra";"Children Bicycles";17;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";100;"Electra Townie 3i EQ (20-inch) - Boys' - 2017";"Electra";"Children Bicycles";15;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";99;"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017";"Electra";"Children Bicycles";28;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";98;"Electra Straight 8 3i (20-inch) - Boy's - 2017";"Electra";"Children Bicycles";28;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";97;"Electra Savannah 3i (20-inch) - Girl's - 2017";"Electra";"Children Bicycles";20;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";96;"Electra Moto 3i (20-inch) - Boy's - 2017";"Electra";"Children Bicycles";20;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";95;"Electra Girl's Hawaii 1 16"" - 2017""";"Electra";"Children Bicycles";25;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";94;"Haro Shredder Pro 20 - 2017";"Haro";"Children Bicycles";6;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";93;"Haro Shredder 20 Girls - 2017";"Haro";"Children Bicycles";22;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";92;"Haro Shredder 20 - 2017";"Haro";"Children Bicycles";0;"Out of Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";91;"Trek Precaliber 24 (21-Speed) - Girls - 2017";"Trek";"Children Bicycles";8;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";90;"Trek Precaliber 16 Girls - 2017";"Trek";"Children Bicycles";4;"Low Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";89;"Trek Precaliber 16 Boys - 2017";"Trek";"Children Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";88;"Trek Precaliber 12 Girls - 2017";"Trek";"Children Bicycles";7;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";87;"Trek Precaliber 12 Boys - 2017";"Trek";"Children Bicycles";27;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";86;"Trek Girl's Kickster - 2017";"Trek";"Children Bicycles";19;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";85;"Haro Downtown 16 - 2017";"Haro";"Children Bicycles";23;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";84;"Sun Bicycles Lil Kitt'n - 2017";"Sun Bicycles";"Children Bicycles";11;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";83;"Trek Boy's Kickster - 2015/2017";"Trek";"Children Bicycles";13;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";23;"Electra Girl's Hawaii 1 (20-inch) - 2015/2016";"Electra";"Children Bicycles";9;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";29;"In Stock"
1;"Santa Cruz Bikes";"Santa Cruz";"CA";21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";184;"Trek Domane SL 6 Disc - 2018";"Trek";"Road Bikes";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";183;"Trek Domane SL 5 Women's - 2018";"Trek";"Road Bikes";26;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";182;"Trek Domane SL 5 Disc - 2018";"Trek";"Road Bikes";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";181;"Trek Domane SL 5 - 2018";"Trek";"Road Bikes";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";180;"Trek Domane AL 3 Women's - 2018";"Trek";"Road Bikes";3;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";179;"Trek Domane AL 3 - 2018";"Trek";"Road Bikes";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";178;"Trek Domane AL 2 - 2018";"Trek";"Road Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";177;"Trek Domane SLR 6 Disc - 2018";"Trek";"Road Bikes";9;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";176;"Trek Madone 9 Frameset - 2018";"Trek";"Road Bikes";26;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";175;"Trek Domane SLR Frameset - 2018";"Trek";"Road Bikes";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";174;"Trek Domane SLR Disc Frameset - 2018";"Trek";"Road Bikes";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";173;"Trek Domane ALR Frameset - 2018";"Trek";"Road Bikes";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";172;"Trek Domane ALR Disc Frameset - 2018";"Trek";"Road Bikes";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";171;"Trek Domane SL 6 - 2018";"Trek";"Road Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";170;"Trek CrossRip 2 - 2018";"Trek";"Road Bikes";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";169;"Trek Emonda SLR 8 - 2018";"Trek";"Road Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";168;"Surly Straggler - 2018";"Surly";"Road Bikes";29;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";167;"Surly ECR Frameset - 2018";"Surly";"Road Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";166;"Trek Domane AL 2 Women's - 2018";"Trek";"Road Bikes";27;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";165;"Trek 1120 - 2018";"Trek";"Road Bikes";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";164;"Surly Straggler 650b - 2018";"Surly";"Road Bikes";9;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";163;"Surly Pack Rat - 2018";"Surly";"Road Bikes";30;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";162;"Trek Emonda SL 6 Disc - 2018";"Trek";"Road Bikes";18;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";161;"Surly ECR - 2018";"Surly";"Road Bikes";9;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";160;"Trek Emonda SLR 6 - 2018";"Trek";"Road Bikes";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";159;"Trek Emonda ALR 6 - 2018";"Trek";"Road Bikes";30;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";158;"Trek CrossRip 1 - 2018";"Trek";"Road Bikes";0;"Out of Stock"
2;"Baldwin Bikes";"Baldwin";"NY";157;"Trek Domane SL Frameset Women's - 2018";"Trek";"Road Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";156;"Trek Domane SL Frameset - 2018";"Trek";"Road Bikes";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";155;"Trek Domane SLR 9 Disc - 2018";"Trek";"Road Bikes";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";154;"Trek Domane SLR 6 Disc Women's - 2018";"Trek";"Road Bikes";9;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";153;"Trek Domane SL 7 Women's - 2018";"Trek";"Road Bikes";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";152;"Trek Domane SL 5 Disc Women's - 2018";"Trek";"Road Bikes";21;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";151;"Trek Domane ALR 4 Disc Women's - 2018";"Trek";"Road Bikes";2;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";150;"Trek Emonda SL 7 - 2018";"Trek";"Road Bikes";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";149;"Trek Domane SLR 8 Disc - 2018";"Trek";"Road Bikes";22;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";148;"Trek Domane SL 8 Disc - 2018";"Trek";"Road Bikes";27;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";147;"Trek Domane ALR 5 Gravel - 2018";"Trek";"Road Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";146;"Trek Domane SLR 6 - 2018";"Trek";"Road Bikes";3;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";145;"Trek Domane ALR 5 Disc - 2018";"Trek";"Road Bikes";23;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";144;"Trek Domane ALR 4 Disc - 2018";"Trek";"Road Bikes";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";143;"Trek Domane ALR 3 - 2018";"Trek";"Road Bikes";12;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";59;"Trek Domane S 5 Disc - 2017";"Trek";"Road Bikes";17;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";58;"Trek Madone 9.2 - 2017";"Trek";"Road Bikes";15;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";57;"Trek Emonda S 5 - 2017";"Trek";"Road Bikes";27;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";56;"Trek Domane SLR 6 Disc - 2017";"Trek";"Road Bikes";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";55;"Trek Domane S 6 - 2017";"Trek";"Road Bikes";5;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";54;"Trek Domane SL Disc Frameset - 2017";"Trek";"Road Bikes";6;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";53;"Surly Ogre Frameset - 2017";"Surly";"Road Bikes";19;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";52;"Surly Steamroller - 2017";"Surly";"Road Bikes";23;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";51;"Trek Silque SLR 8 Women's - 2017";"Trek";"Road Bikes";8;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";50;"Trek Silque SLR 7 Women's - 2017";"Trek";"Road Bikes";7;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";49;"Trek Domane SL 6 - 2017";"Trek";"Road Bikes";4;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";48;"Trek Emonda S 4 - 2017";"Trek";"Road Bikes";20;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";142;"Trek Fuel EX 8 29 XT - 2018";"Trek";"Mountain Bikes";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";141;"Trek Stache 5 - 2018";"Trek";"Mountain Bikes";28;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";140;"Trek Remedy 9.8 27.5 - 2018";"Trek";"Mountain Bikes";13;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";139;"Trek Remedy 7 27.5 - 2018";"Trek";"Mountain Bikes";24;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";138;"Trek Fuel EX 5 Plus - 2018";"Trek";"Mountain Bikes";16;"In Stock"
2;"Baldwin Bikes";"Baldwin";"NY";137;"Heller Shagamaw GX1 - 2018";"Heller";"Mountain Bikes";1;"Low Stock"
2;"Baldwin Bikes";"Baldwin";"NY";136;"Trek Procaliber 6 - 2018";"Trek";"Mountain Bikes";8;"In Stock"
