"product_id";"product_name";"brand_name";"category_name";"model_year";"store_name";"city";"state";"order_year";"order_month";"yr_month";"units_sold";"gross_revenue";"net_revenue"
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;12;"2016-12";6.0;3599.94;3173.9471
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;1;"2017-01";2.0;1199.98;959.984
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;2;"2017-02";2.0;1199.98;1079.982
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;2;"2017-02";1.0;599.99;479.992
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;3;"2017-03";2.0;1199.98;1139.981
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";1.0;599.99;479.992
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;4;"2017-04";2.0;1199.98;1115.9814
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;4;"2017-04";2.0;1199.98;1139.981
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;5;"2017-05";5.0;2999.95;2639.956
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;6;"2017-06";2.0;1199.98;1079.982
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;6;"2017-06";2.0;1199.98;1115.9814
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;7;"2017-07";4.0;2399.96;2177.9637
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;8;"2017-08";1.0;599.99;557.9907
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;8;"2017-08";4.0;2399.96;2075.9654
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;10;"2017-10";1.0;599.99;479.992
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;10;"2017-10";1.0;599.99;539.991
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;11;"2017-11";3.0;1799.97;1709.9715
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;11;"2017-11";1.0;599.99;569.9905
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;12;"2017-12";1.0;599.99;557.9907
26;"Electra Townie Original 7D EQ - 2016";"Electra";"Comfort Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;1199.98;1115.9814
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;1;"2017-01";2.0;979.98;930.981
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Rowlett Bikes";"Rowlett";"TX";2017;1;"2017-01";1.0;489.99;440.991
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;1;"2017-01";2.0;979.98;911.3814
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;2;"2017-02";4.0;1959.96;1788.4635
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";2.0;979.98;930.981
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Rowlett Bikes";"Rowlett";"TX";2017;3;"2017-03";1.0;489.99;455.6907
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;4;"2017-04";2.0;979.98;783.984
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;4;"2017-04";1.0;489.99;455.6907
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;5;"2017-05";4.0;1959.96;1763.964
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;6;"2017-06";2.0;979.98;930.981
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;7;"2017-07";2.0;979.98;881.982
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;8;"2017-08";1.0;489.99;455.6907
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Rowlett Bikes";"Rowlett";"TX";2017;8;"2017-08";2.0;979.98;911.3814
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;10;"2017-10";2.0;979.98;881.982
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Rowlett Bikes";"Rowlett";"TX";2017;10;"2017-10";2.0;979.98;881.982
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;10;"2017-10";2.0;979.98;930.981
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2017;12;"2017-12";1.0;489.99;391.992
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2018;1;"2018-01";2.0;979.98;930.981
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";2.0;979.98;930.981
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;3;"2018-03";1.0;489.99;455.6907
102;"Electra Townie Original 7D - 2017";"Electra";"Comfort Bicycles";2017;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";1.0;489.99;455.6907
299;"Electra Townie Original 21D - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";1.0;559.99;447.992
300;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;1;"2018-01";2.0;1599.98;1279.984
300;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;2;"2018-02";1.0;799.99;759.9905
300;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";1.0;799.99;639.992
300;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;1599.98;1279.984
300;"Electra Townie Balloon 3i EQ Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";2.0;1599.98;1487.9814
301;"Electra Townie Balloon 7i EQ - 2018";"Electra";"Comfort Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;2;"2018-02";2.0;1799.98;1673.9814
301;"Electra Townie Balloon 7i EQ - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;3;"2018-03";1.0;899.99;719.992
301;"Electra Townie Balloon 7i EQ - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";1.0;899.99;809.991
301;"Electra Townie Balloon 7i EQ - 2018";"Electra";"Comfort Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;7;"2018-07";1.0;899.99;809.991
302;"Electra Townie Original 1 - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;3;"2018-03";1.0;449.99;359.992
302;"Electra Townie Original 1 - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";4.0;1799.96;1709.962
303;"Electra Townie Go! 8i - 2017/2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";2.0;5199.98;4835.9814
304;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Comfort Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;1;"2018-01";2.0;1359.98;1223.982
304;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;2;"2018-02";1.0;679.99;611.991
304;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;1359.98;1291.981
304;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";2.0;1359.98;1223.982
304;"Electra Townie Original 21D EQ - 2017/2018";"Electra";"Comfort Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;4;"2018-04";2.0;1359.98;1087.984
305;"Electra Townie Balloon 3i EQ - 2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;1;"2018-01";1.0;749.99;674.991
306;"Electra Townie Balloon 7i EQ Ladies' - 2017/2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;2;"2018-02";1.0;899.99;809.991
306;"Electra Townie Balloon 7i EQ Ladies' - 2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;2;"2018-02";1.0;899.99;809.991
306;"Electra Townie Balloon 7i EQ Ladies' - 2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;3;"2018-03";2.0;1799.98;1709.981
306;"Electra Townie Balloon 7i EQ Ladies' - 2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;1799.98;1709.981
307;"Electra Townie Balloon 8D EQ - 2016/2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;1;"2018-01";3.0;2249.97;2092.4721
308;"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;3;"2018-03";2.0;1499.98;1199.984
308;"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";4.0;2999.96;2549.966
309;"Electra Townie Commute 27D - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";1.0;899.99;836.9907
310;"Electra Townie Commute 27D Ladies - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;3;"2018-03";2.0;1799.98;1673.9814
310;"Electra Townie Commute 27D Ladies - 2018";"Electra";"Comfort Bicycles";2018;"Rowlett Bikes";"Rowlett";"TX";2018;4;"2018-04";4.0;3599.96;3383.9624
310;"Electra Townie Commute 27D Ladies - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";1.0;899.99;854.9905
311;"Electra Townie Commute 8D - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;1;"2018-01";1.0;749.99;674.991
311;"Electra Townie Commute 8D - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;1499.98;1199.984
312;"Electra Townie Commute 8D Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;1399.98;1259.982
313;"Electra Townie Original 1 Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;1;"2018-01";2.0;899.98;809.982
313;"Electra Townie Original 1 Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";1.0;449.99;359.992
313;"Electra Townie Original 1 Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";1.0;449.99;404.991
314;"Electra Townie Original 21D EQ Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;4;"2018-04";2.0;1359.98;1087.984
315;"Electra Townie Original 21D Ladies' - 2018";"Electra";"Comfort Bicycles";2018;"Baldwin Bikes";"Baldwin";"NY";2018;4;"2018-04";2.0;1119.98;1063.981
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;1;"2016-01";1.0;269.99;256.4905
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;1;"2016-01";9.0;2429.91;2246.3168
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;2;"2016-02";5.0;1349.95;1187.956
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;2;"2016-02";2.0;539.98;431.984
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;2;"2016-02";3.0;809.97;745.1724
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;3;"2016-03";3.0;809.97;718.1734
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;4;"2016-04";7.0;1889.93;1655.0387
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;4;"2016-04";2.0;539.98;502.1814
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;5;"2016-05";3.0;809.97;728.973
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;5;"2016-05";1.0;269.99;242.991
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;5;"2016-05";2.0;539.98;512.981
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;6;"2016-06";8.0;2159.92;1997.926
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;6;"2016-06";1.0;269.99;256.4905
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;7;"2016-07";5.0;1349.95;1231.1544
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;8;"2016-08";7.0;1889.93;1690.1374
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;8;"2016-08";13.0;3509.87;3183.1821
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;9;"2016-09";8.0;2159.92;2003.3258
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;10;"2016-10";15.0;4049.85;3685.3635
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;10;"2016-10";2.0;539.98;512.981
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;11;"2016-11";6.0;1619.94;1522.7436
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;11;"2016-11";4.0;1079.96;863.968
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;12;"2016-12";2.0;539.98;472.4825
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;12;"2016-12";6.0;1619.94;1501.1444
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;12;"2016-12";2.0;539.98;512.981
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;1;"2017-01";2.0;539.98;502.1814
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;2;"2017-02";2.0;539.98;502.1814
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";4.0;1079.96;934.1654
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;4;"2017-04";1.0;269.99;256.4905
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;5;"2017-05";2.0;539.98;512.981
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;6;"2017-06";1.0;269.99;215.992
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;6;"2017-06";2.0;539.98;502.1814
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;7;"2017-07";1.0;269.99;256.4905
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;9;"2017-09";3.0;809.97;728.973
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;10;"2017-10";1.0;269.99;251.0907
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;11;"2017-11";1.0;269.99;251.0907
21;"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2018;1;"2018-01";2.0;539.98;502.1814
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;1;"2016-01";8.0;2159.92;1892.6299
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;1;"2016-01";2.0;539.98;512.981
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;2;"2016-02";5.0;1349.95;1204.1554
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;2;"2016-02";7.0;1889.93;1601.0407
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;3;"2016-03";12.0;3239.88;2778.1971
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;3;"2016-03";2.0;539.98;431.984
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;4;"2016-04";3.0;809.97;688.4745
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;4;"2016-04";2.0;539.98;431.984
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;5;"2016-05";10.0;2699.9;2513.6069
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;5;"2016-05";2.0;539.98;485.982
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;6;"2016-06";4.0;1079.96;1007.0627
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;6;"2016-06";2.0;539.98;431.984
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;7;"2016-07";9.0;2429.91;2116.7216
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;7;"2016-07";1.0;269.99;215.992
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;7;"2016-07";1.0;269.99;242.991
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;8;"2016-08";4.0;1079.96;1012.4625
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;8;"2016-08";4.0;1079.96;1015.1624
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;9;"2016-09";4.0;1079.96;953.0647
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;9;"2016-09";2.0;539.98;494.0817
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;9;"2016-09";6.0;1619.94;1471.4455
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;10;"2016-10";7.0;1889.93;1773.8343
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;10;"2016-10";4.0;1079.96;944.965
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2016;10;"2016-10";2.0;539.98;485.982
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2016;11;"2016-11";3.0;809.97;769.4715
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2016;12;"2016-12";8.0;2159.92;1911.5292
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;1;"2017-01";3.0;809.97;764.0717
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;1;"2017-01";1.0;269.99;251.0907
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;2;"2017-02";2.0;539.98;502.1814
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;3;"2017-03";3.0;809.97;683.0747
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;3;"2017-03";2.0;539.98;502.1814
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;3;"2017-03";2.0;539.98;512.981
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;4;"2017-04";1.0;269.99;215.992
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;4;"2017-04";2.0;539.98;485.982
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;5;"2017-05";2.0;539.98;431.984
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Santa Cruz Bikes";"Santa Cruz";"CA";2017;5;"2017-05";2.0;539.98;431.984
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Baldwin Bikes";"Baldwin";"NY";2017;6;"2017-06";2.0;539.98;431.984
22;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Children Bicycles";2016;"Rowlett Bikes";"Rowlett";"TX";2017;6;"2017-06";4.0;1079.96;917.966
